"year","month","capacity","complete","generated_el","time","parent_company","op_time","area","area3","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five","yearmonth","bf_covid","type_of_p","af_covid","new_case"
19,11,1,100,0.125,1245,"潞安集团",2017,"运城市芮城县","yuncheng","fuxinguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,20,7490,8.548,4275,"else",0,"忻州市河曲县","xinzhou","longkoushuidian",0,1,0,0,0,"Nov 2019","1","hydro","0",0
19,11,2,200,0.319,1596,"晋能集团有限公司",2018,"晋中市太谷区","jinzhong","rongxinguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,3.5,300,0.37,1058,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,2,140,0.256,1278,"华能集团公司",2017,"忻州市偏关县","xinzhou","yanyangguangfu",0,0,1,0,1,"Nov 2019","1","photovoltaic","0",0
19,11,1.95,370,0.396,2033,"华润集团",2013,"朔州市山阴县","shuozhou","jinfenglingfengdianchang",1,0,0,0,0,"Nov 2019","1","wind","0",0
19,11,3,250,0.252,840,"江苏苏美达新能源发展有限公司",2018,"临汾市永和县","linfen","meinengguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,10,1880,1.718,1718,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,1,"Nov 2019","1","wind","0",0
19,11,3.4,290,0.196,881,"else",2019,"运城市芮城县","yuncheng","yaoanguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,3.5,300,0.47,1344,"北京京仪集团",2017,"阳泉市盂县","yangquan","yangposhanguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,3,280,0.379,1265,"上海斯能投资有限公司",2017,"晋中市昔阳县","jinzhong","hufengguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,2,100,0.152,1014,"同煤集团",2018,"大同市云岗区","datong","suolaguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,5,430,0.605,1208,"航天机电",2017,"忻州市忻府区","xinzhou","hangxinguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,5,1290,0.436,1747,"中广核",2019,"忻州市五台县","xinzhou","rongshengfengdianchang",1,0,0,0,0,"Nov 2019","1","wind","0",0
19,11,5,490,0.756,1511,"山西绿能星能源发展有限公司",2019,"吕梁市岚县","luliang","lvnengguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,5,420,0.569,1138,"中节能太阳能科技有限公司",2016,"晋中市榆次区","jinzhong","yuanxinguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,5,440,0.609,1217,"华能集团公司",2017,"晋中市榆社县","jinzhong","haobeiguangfu",0,0,1,0,1,"Nov 2019","1","photovoltaic","0",0
19,11,17,4150,2.931,2089,"华润集团",2018,"吕梁市中阳县","luliang","mingfenglingfengdianchang",1,0,0,0,0,"Nov 2019","1","wind","0",0
19,11,132,45440,67.465,5109,"同煤集团",0,"忻州市原平市","xinzhou","xuangangdianchang",0,0,0,1,0,"Nov 2019","1","fossil-fuel","0",0
19,11,4.95,1410,1.043,2109,"国家能源集团",2019,"吕梁市兴县","luliang","heichashanfengdianchang",1,0,0,0,1,"Nov 2019","1","wind","0",0
19,11,14.94,2520,1.534,1261,"国家电投集团公司",2019,"晋城市陵川县","jincheng","fenglingshanfengdianchang",1,0,0,0,1,"Nov 2019","1","wind","0",0
19,11,4.95,1210,0.933,1884,"大唐集团公司",2018,"晋中市昔阳县","jinzhong","xizhaifengdianchang",1,0,0,0,1,"Nov 2019","1","wind","0",0
19,11,7,1780,0.535,869,"上海斯能投资有限公司",2019,"临汾市古县","linfen","lianhuashanfengdianchang",1,0,0,0,0,"Nov 2019","1","wind","0",0
19,11,10,630,0.446,1338,"京能集团有限公司",2019,"晋中市寿阳县","jinzhong","lisiguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,10,30,0.276,276,"大唐集团公司",2018,"运城市闻喜县","yuncheng","cimiaofengdianchang",1,0,0,0,1,"Nov 2019","1","wind","0",0
19,11,7,610,1.015,1452,"晋能集团",2017,"大同市大同县","datong","weijiabaoguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,2,180,0.285,1423,"华能集团公司",2016,"大同市天镇县","datong","jiaoyangguangfu",0,0,1,0,1,"Nov 2019","1","photovoltaic","0",0
19,11,15,3300,2.416,1612,"else",0,"忻州市静乐县","xinzhou","jingyueshuangjing",0,0,0,1,0,"Nov 2019","1","fossil-fuel","0",0
19,11,4.8,960,0.892,1857,"大唐集团公司",2017,"临汾市洪洞县","linfen","qinglongshanfengdianchang",1,0,0,0,1,"Nov 2019","1","wind","0",0
19,11,27,13000,14.241,5275,"阳煤集团",0,"阳泉市平定县","yangquan","longchuandianchang",0,0,0,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,12.9,3410,2.095,1915,"else",0,"大同市阳高县","datong","yanggaofufengling",0,0,0,1,0,"Nov 2019","1","fossil-fuel","0",0
19,11,15,1600,0.267,357,"隆基",2019,"运城市河津市","yuncheng","chihengguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,10,1130,1.561,1561,"京能集团",2016,"大同市南郊区","datong","jiaoxinguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,4.8,1280,0.971,2021,"晋能集团",2014,"吕梁市临县","luliang","jinjiawa",0,0,0,1,0,"Nov 2019","1","fossil-fuel","0",0
19,11,5,590,0.828,1656,"太原阿特斯能源科技有限公司",2017,"朔州市应县","shuozhou","atesiguangfu",0,0,1,0,0,"Nov 2019","1","photovoltaic","0",0
19,11,10,1040,1.223,1826,"国家电投集团公司",2018,"大同市云岗区","datong","liguangguangfu",0,0,1,0,1,"Nov 2019","1","photovoltaic","0",0
19,11,32,16090,12.406,3879,"晋能集团",0,"阳泉市平定县","yangquan","yangguang#4ji",0,0,0,1,0,"Nov 2019","1","fossil-fuel","0",0
19,12,54,10810,24.7,4574.01,"else",0,"忻州市偏关县","xinzhou","wanjiazhaishuidian",0,1,0,0,0,"Dec 2019","1","hydro","0",0
19,12,15,20,0.002,1.173,"else",2019,"晋城市沁水县","jincheng","shangpoguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,4,550,0.716,1789.658,"代县宝通光能新能源科技有限公司",2017,"运城市芮城县","yuncheng","shangtianguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,60,33910,38.013,6335.561,"else",0,"太原市尖草坪区","taiyuan","taigangdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,16,6910,2.314,1779.875,"else",2019,"运城市盐湖区","yuncheng","xiabaotoudianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,3,270,0.405,1348.799,"中广核集团",2015,"大同市大同县","datong","shihuaguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,86,45000,21.178,2462.505,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,3,270,0.418,1393.797,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,5,250,0.452,904.284,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,1,"Dec 2019","1","photovoltaic","0",0
19,12,5,470,0.683,1365.57,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,3.3,250,0.025,NA,"else",2019,"晋中市昔阳县","jinzhong","fenghuidianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,44,22130,20.444,4646.355,"大唐集团公司",2003,"大同市平城区","datong","yungangyiqi",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,60,31280,30.749,5124.9,"大唐集团公司",2009,"大同市平城区","datong","yungangerqi",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,27,12980,11.715,4338.744,"中煤集团",2011,"大同市南郊区","datong","yunfengdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,4.95,1460,1.004,2029.046,"华能集团公司",2013,"忻州市五台县","xinzhou","wutaieling",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,3,180,0.414,1379.917,"山西和光同能源有限公司",2018,"忻州市岢岚县","xinzhou","jingyiguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,66,30230,27.738,4202.725,"京能集团",2012,"朔州市右玉县","shuozhou","jingyudianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,3,300,0.419,1395.931,"else",2019,"忻州市宁武县","xinzhou","yiwuguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,9.75,2870,2.4,2461.692,"中广核集团",2017,"晋中市灵石县","jinzhong","renyifengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,4.9,1090,0.22,448.918,"广东明阳风电产业集团有限公司",2019,"晋城市沁水县","jincheng","jiangjunlingfengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,4.8,1030,0.862,1916.387,"国电集团公司",2012,"忻州市代县","xinzhou","daixianyanmenguan",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,10,5780,6.092,6092.23,"焦煤集团",2015,"晋中市灵石县","jinzhong","qiyuandianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,27,9140,9.74,3607.308,"潞安集团",0,"长治市屯留县","changzhi","yuwudianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,8.4,2150,1.73,2059.371,"国电集团公司",2017,"忻州市宁武县","xinzhou","yuzhuangfengdianchang",1,0,0,0,1,"Dec 2019","1","wind","0",0
19,12,8,320,0.034,89.62,"else",2018,"长治市平顺县","changzhi","fotanglingguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,3,340,0.414,1378.909,"协鑫集团",2017,"临汾市古县","linfen","jiashengguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,4.8,680,0.076,246.834,"国家电投集团公司",2019,"太原市古交市","taiyuan","chakoufengdianchang",1,0,0,0,1,"Dec 2019","1","wind","0",0
19,12,3,220,0.472,1571.839,"隆基",2018,"大同市怀仁县","datong","jiaxinguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,9.9,1520,1.422,1435.881,"华能集团公司",2012,"忻州市偏关县","xinzhou","pianguanheijiazhuang",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,9.9,3170,2.169,2190.619,"晋能集团",2015,"朔州市右玉县","shuozhou","youyuzongleshan",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,2,240,0.331,1653.191,"else",2017,"吕梁市交城县","luliang","yuankeguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,60,27860,29.274,4879.02,"格盟集团公司",2005,"临汾市霍州县","linfen","zhaoguangyiqi",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,120,22320,41.866,3488.825,"格盟集团公司",2009,"临汾市霍州县","linfen","zhaoguangerqi",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,5,500,0.688,1375.676,"else",2017,"忻州市忻府区","xinzhou","guangxinguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,20,11320,3.834,1917.027,"同煤集团",2007,"运城市盐湖区","yuncheng","guanlvdianchang1#",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,20,2610,2.511,1255.489,"同煤集团",2007,"运城市盐湖区","yuncheng","guanlvdianchang2#",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,12,2140,1.285,1070.936,"else",0,"大同市左云县","datong","zuoyunwulushan",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,60,32610,28.264,4710.696,"中煤集团",2010,"吕梁市孝义市","luliang","xingandianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,120,59250,63.446,5287.141,"华能集团公司",0,"晋中市左权县","jinzhong","zuoquandianchang",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,60,31430,28.948,4824.72,"焦煤集团",2005,"太原市古交市","taiyuan","xingnengyiqi",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,120,62610,53.022,4418.48,"焦煤集团",2008,"太原市古交市","taiyuan","xingnengerqi",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,4.95,1520,1.131,2284.444,"else",0,"大同市云岗区","datong","liangcheng",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,5.58,2280,2.701,4839.69,"else",0,"晋中市介休市","jinzhong","kaijiameicengqi",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,3,230,0.198,1032.38,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","linfen","beigouquguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,6.95,1530,1.606,2311.102,"else",0,"晋中市榆次区","jinzhong","shiliping",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,9.95,20,0.002,2.328,"同煤集团",2019,"吕梁市交口县","luliang","qianfosifengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,120,24690,52.966,4413.801,"格盟集团公司",2005,"吕梁市柳林县","luliang","huaguangdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,10,1320,0.845,844.904,"else",2019,"大同市开发区","datong","huayuedianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,60,17930,33.995,5665.884,"中铝集团",2005,"运城市河津市","yuncheng","huazedianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,12,1060,1.595,1329.335,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,12,3840,2.791,2325.921,"else",0,"忻州市原平市","xinzhou","yuanpingzhuofengling",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,19.88,8200,6.19,3113.623,"山西广灵润广卧羊场风力发电有限公司",2015,"大同市广灵县","datong","guanglingwanghu",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,9.9,3490,2.317,2340.335,"华能集团公司",2011,"忻州市原平市","xinzhou","yuanpingduanjiabao",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,9.95,0,0,0.083,"绛县九鼎天地风力发电项目",2019,"朔州市朔城区","shuozhou","guangdingfengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,19.95,6780,4.162,2086.216,"else",0,"朔州市朔州县","shuozhou","xianlimin",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,9.8,1870,1.152,1440.636,"山西盾安新能源有限责任公司",2018,"临汾市隰县","linfen","shuangzipingfengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,3.5,300,0.378,1078.663,"else",2017,"朔州市右玉县","shuozhou","guyaoguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,10,810,0.113,372,"晋能集团",2019,"朔州市平鲁区","shuozhou","taizishanfengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,1,100,0.151,1506.145,"晋能集团",2017,"朔州市右玉县","shuozhou","youweiguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,4.95,810,0.603,1218.091,"江苏新誉集团",2017,"朔州市右玉县","shuozhou","youyuweiping",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,4.125,540,0.457,1107.403,"晋能集团",2008,"朔州市右玉县","shuozhou","youyuxiaowutai",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,24.85,5910,5.6,2253.645,"北京天润新能",2011,"朔州市右玉县","shuozhou","youyuniuxinbao",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,14.85,3350,2.295,1545.498,"国电集团公司",2010,"朔州市右玉县","shuozhou","youyulaoqianshan",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,9.75,2300,1.763,1808.45,"中广核集团",2013,"朔州市右玉县","shuozhou","youyutieshanbao",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,19.8,3940,3.162,1596.97,"国电集团公司",2011,"朔州市右玉县","shuozhou","youyugaojiabao",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,10,1160,1.692,1692.336,"国家电投集团公司",2017,"朔州市山阴县","shuozhou","heshengbaoguangfu",0,0,1,0,1,"Dec 2019","1","photovoltaic","0",0
19,12,2,150,0.246,1227.84,"else",2019,"运城市","yuncheng","yidaguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,10,4690,2.695,2694.586,"同煤集团",0,"大同市云岗区","datong","tongmeidianchang1#3#",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,10,1640,2.695,2695.296,"焦煤集团",0,"吕梁市方山县","luliang","fangshandianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,10,6480,5.642,5641.584,"同煤集团",0,"大同市云岗区","datong","tongmeidianchang2#4#",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,10,1160,1.615,1614.637,"协鑫集团",2017,"大同市大同县","datong","tongxinguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,4.8,770,0.756,1575.617,"大唐集团公司",2015,"朔州市应县","shuozhou","houhaifengdianchang",1,0,0,0,1,"Dec 2019","1","wind","0",0
19,12,70,15720,15.02,4291.439,"格盟集团公司",0,"晋中市灵石县","jinzhong","qiguangdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,9.9,2010,1.771,2367.087,"else",2018,"长治市长子县","changzhi","shizhefengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,9,2070,1.625,2341.189,"中国华电集团",2018,"运城市平陆县","yuncheng","shicaogoufengdianchang",1,0,0,0,1,"Dec 2019","1","wind","0",0
19,12,5,560,0.726,1451.055,"华润集团",2016,"大同市新荣区","datong","qixinguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,3,290,0.42,1415.962,"else",2018,"运城市临猗县","yuncheng","zhoujiayaoguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,10,1010,1.484,1483.896,"同煤集团",2017,"朔州市右玉县","shuozhou","hexuguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,30,19290,19.733,3587.769,"格盟集团公司",0,"朔州市山阴县","shuozhou","yuguangdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,10,980,1.299,1299.271,"协鑫集团",2017,"晋中市和顺县","jinzhong","hexinguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,20,4370,2.409,1541.903,"国家电投集团公司",2019,"晋中市和顺县","jinzhong","qilingoufengdianchang",1,0,0,0,1,"Dec 2019","1","wind","0",0
19,12,3,320,0.467,1556.387,"偏关县穆勒四通光伏发电有限公司",2018,"忻州市偏关县","xinzhou","sitongguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,70,34720,36.104,5157.664,"晋能集团",2017,"吕梁市兴县","luliang","huilongtadianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,10,2190,3.537,3537.24,"else",2019,"运城市河津市","yuncheng","guzhendianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,17,1420,0.164,192.924,"天合光能有限公司",2019,"长治市平顺县","changzhi","guoheguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,60,28860,30.617,5102.887,"晋能集团",2016,"吕梁市汾阳县","luliang","guofengdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,70,30470,33.347,4763.918,"晋能集团",2016,"吕梁市文水县","luliang","guojindianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,6,2660,1.243,2071,"阳煤集团",0,"阳泉市郊","yangquan","guoyangdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,4.95,1420,0.934,1886.085,"大唐集团公司",2015,"朔州市应县","shuozhou","shengshuitangfengdianchang",1,0,0,0,1,"Dec 2019","1","wind","0",0
19,12,5,160,0.288,576.158,"潞安集团",2018,"阳泉市郊区","yangquan","chengxinguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,120,60130,60.048,5004.017,"同煤集团",2014,"大同市云岗区","datong","tashanyiqi",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,132,55350,67.408,5106.704,"同煤集团",2018,"大同市云岗区","datong","tashanerqi",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,6.2,2030,0.891,1436.435,"华能集团公司",2018,"忻州市五台县","xinzhou","jingshifengdianchang",1,0,0,0,1,"Dec 2019","1","wind","0",0
19,12,9.9,1640,2.225,2247.92,"北京天润新能源",2014,"运城市夏县","yuncheng","yaotaishanfengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,5,1700,1.172,2344.039,"上海斯能投资有限公司",2018,"运城市河津市","yuncheng","mijiayufengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,12.8,5190,8.75,6835.938,"晋能集团",0,"忻州市保德县","xinzhou","tianqiaoshuidian",0,1,0,0,0,"Dec 2019","1","hydro","0",0
19,12,9.9,2440,2.12,2141.126,"else",0,"大同市天镇县","datong","tianzhendaliangshan",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,9.9,2900,1.902,1921.367,"华能集团公司",2012,"大同市天镇县","datong","tianzhenwujiashan",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,9.9,3190,2.558,2583.901,"华润集团",2014,"大同市天镇县","datong","tianzhenshengfengling",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,66,33340,34.582,5239.653,"大唐集团公司",0,"太原市尖草坪区","taiyuan","taierqiqi",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,70,32840,34.766,4966.573,"神华集团",0,"忻州市河曲县","xinzhou","louziyingdianchang",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,60,31100,28.546,4757.691,"大唐集团公司",0,"太原市尖草坪区","taiyuan","taierliuqi",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,3,330,0.407,1356.8,"江苏爱康实业集团",2017,"吕梁市孝义市","luliang","taiziguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,3.5,280,0.489,1395.854,"晋能集团",2018,"晋中市灵石县","jinzhong","sunjiashanguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,15,3590,3.198,2131.794,"else",0,"运城市垣曲县","yuncheng","mengjiashanfengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,10,950,1.376,1376.115,"协鑫集团",2015,"长治市沁源县","changzhi","xuexinguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,5,400,0.629,1258.644,"中民新能投资集团有限公司",2018,"阳泉市平定县","yangquan","minxinguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,5,500,0.615,1230.978,"中国节能环保集团",2017,"吕梁市汾阳市","luliang","jiexinguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,14.85,4660,3.03,2040.434,"else",0,"忻州市宁武县","xinzhou","ningwudongmafang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,4.8,1700,1.121,2334.733,"else",2015,"忻州市宁武县","xinzhou","ningwumotianling",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,4.8,1650,1.334,2779.748,"晋能集团",2014,"忻州市宁武县","xinzhou","ningwupandaoliang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,10,3640,3.935,3934.82,"else",0,"朔州市朔城区","shuozhou","yonghaodianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,4.95,1230,0.778,1570.974,"国电集团公司",2013,"忻州市宁武县","xinzhou","ningwuxiejiaping",0,0,0,1,1,"Dec 2019","1","fossil-fuel","0",0
19,12,4.8,1590,1.293,2692.958,"中国光大新能源",2015,"忻州市宁武县","xinzhou","ningwuxiangjiashan",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,30,10690,12.292,4097.18,"中煤集团",0,"晋中市昔阳县","jinzhong","anpingdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,60,9130,25.625,4270.762,"格盟集团公司",0,"吕梁市柳林县","luliang","hongguangdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,5,440,0.717,1434.416,"东方日升新能源股份有限公司",2017,"运城市芮城县","yuncheng","baoshengguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,70,30300,33.627,4803.797,"格盟集团公司",2015,"阳泉市","yangquan","heguangdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,4.8,1180,0.81,1687.262,"国电集团公司",2017,"晋中市平遥县","jinzhong","baotashanfengdianchang",1,0,0,0,1,"Dec 2019","1","wind","0",0
19,12,27,11010,11.183,4141.742,"潞安集团",0,"长治市屯留县","changzhi","ronghaidianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,10,1480,1.341,1341.228,"同煤集团",2017,"运城市绛县","yuncheng","fujiashanfengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,9.9,60,0.006,6.498,"中广核",2019,"吕梁市岚县","luliang","fufengfengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,12,7340,9.643,8035.63,"晋煤集团",0,"晋城市泽州县","jincheng","sihemeicengqi",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
19,12,2,220,0.253,1267.206,"山东泽恒投资有限公司",2018,"朔州市平鲁区","shuozhou","zehengguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,3,310,0.383,1277.037,"科林环保装备股份有限公司",2017,"临汾市古县","linfen","shangjiaguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,5,100,0.01,25.918,"国家电投集团",2019,"朔州市朔城区","shuozhou","hongtaoguangfuerqi",0,0,1,0,1,"Dec 2019","1","photovoltaic","0",0
19,12,9.95,2030,2.508,2520.451,"北京天润新能",2018,"运城市夏县","yuncheng","shangjiapingfengdianchang",1,0,0,0,0,"Dec 2019","1","wind","0",0
19,12,3,210,0.191,1283.417,"else",2018,"忻州市保德县","xinzhou","yaogetaiguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,9,1060,1.372,1524.35,"山煤集团",2018,"大同市灵丘县","datong","shanmeiguangfu",0,0,1,0,0,"Dec 2019","1","photovoltaic","0",0
19,12,20,11260,10.446,8705.308,"else",2019,"运城市闻喜县","yuncheng","jianlongdianchang",0,0,0,1,0,"Dec 2019","1","fossil-fuel","0",0
