"","plant","capacity","designed_capacity","complete","generated_el","time","month","year","parent_company","op_time"
"7535","美锦电厂",60,60,2.894,14.688,2447,6,"19","晋能集团",NA
"7536","美锦电厂",60,60,2.643,2.643,440.48,1,"18","晋能集团",NA
"7537","美锦电厂",60,60,1.612,13.741,2290.18,6,"20","晋能集团",NA
"7538","美锦电厂",60,60,2.282,13,2166.6,9,"18","晋能集团",NA
"7539","美锦电厂",60,60,2.287,5.095,849,2,"20","晋能集团",NA
"7540","美锦电厂",60,60,2.819,26.722,4453,11,"19","晋能集团",NA
"7541","美锦电厂",60,60,2.72,2.72,453,1,"19","晋能集团",NA
"7542","美锦电厂",60,60,0.275,9.259,1543.233,7,"18","晋能集团",NA
"7543","美锦电厂",60,60,1.815,12.129,2021.51,5,"20","晋能集团",NA
"7544","美锦电厂",60,60,2.952,20.778,3462.94,12,"18","晋能集团",NA
"7545","美锦电厂",60,60,2.527,7.412,1235,3,"19","晋能集团",NA
"7546","美锦电厂",60,60,2.731,17.825,2970.86,11,"18","晋能集团",NA
"7547","美锦电厂",60,60,2.014,19.69,3281,8,"19","晋能集团",NA
"7548","美锦电厂",60,60,2.739,10.314,1719.08,4,"20","晋能集团",NA
"7549","美锦电厂",60,60,2.778,11.794,1965,5,"19","晋能集团",NA
"7550","美锦电厂",60,60,2.596,7.579,1263.16,3,"18","晋能集团",NA
"7551","美锦电厂",60,60,0.29,8.984,1497.33,6,"18","晋能集团",NA
"7552","美锦电厂",60,60,1.458,10.718,1786.26,8,"18","晋能集团",NA
"7553","美锦电厂",60,60,1.094,8.673,1445.44,4,"18","晋能集团",NA
"7554","美锦电厂",60,60,2.348,23.902,3983,10,"19","晋能集团",NA
"7555","美锦电厂",60,60,2.482,7.576,1262.65,3,"20","晋能集团",NA
"7556","美锦电厂",60,60,2.095,15.094,2515.74,10,"18","晋能集团",NA
"7557","美锦电厂",60,60,2.34,4.983,830.55,2,"18","晋能集团",NA
"7558","美锦电厂",60,60,2.752,29.474,4912.25,12,"19","晋能集团",NA
"7559","美锦电厂",60,60,1.864,21.554,3592,9,"19","晋能集团",NA
"7560","美锦电厂",60,60,2.165,4.885,814,2,"19","晋能集团",NA
"7561","美锦电厂",60,60,2.808,2.808,468,1,"20","晋能集团",NA
"7562","美锦电厂",60,60,0.021,8.694,1449.01,5,"18","晋能集团",NA
"7563","美锦电厂",60,60,1.604,9.016,1502,4,"19","晋能集团",NA
"2254","耀光电厂",40,40,1.203,1.203,300.85,1,"17","晋能集团",NA
"2255","耀光电厂",40,40,1.241,15.079,3769.826,11,"17","晋能集团",NA
"2256","耀光电厂",40,40,2.106,10.642,2660.625,7,"17","晋能集团",NA
"2257","耀光电厂",40,40,1.508,3.582,895.625,3,"17","晋能集团",NA
"2258","耀光电厂",40,40,0.871,2.074,518.575,2,"17","晋能集团",NA
"2259","耀光电厂",40,40,1.972,13.838,3459.596,10,"17","晋能集团",NA
"2260","耀光电厂",40,40,1.019,16.098,4024.567,12,"17","晋能集团",NA
"2261","耀光电厂",40,40,1.982,7.318,1829.4,5,"17","晋能集团",NA
"2262","耀光电厂",40,40,1.219,8.537,2134.15,6,"17","晋能集团",NA
"2263","耀光电厂",40,40,0.276,10.919,2729.725,8,"17","晋能集团",NA
"2264","耀光电厂",40,40,1.753,5.336,1333.925,4,"17","晋能集团",NA
"2265","耀光电厂",40,40,1.416,13.302,3325.575,12,"16","晋能集团",NA
"7564","耀光电厂",40,40,1.316,15.872,3968,11,"19","晋能集团",NA
"7565","耀光电厂",40,40,1.91,1.91,477,1,"20","晋能集团",NA
"7566","耀光电厂",40,40,1.809,9.639,2409.762,6,"20","晋能集团",NA
"7567","耀光电厂",40,40,1.785,16.404,4101.11,11,"18","晋能集团",NA
"7568","耀光电厂",40,40,1.364,14.619,3654.79,10,"18","晋能集团",NA
"7569","耀光电厂",40,40,1.795,18.199,4549.787,12,"18","晋能集团",NA
"7570","耀光电厂",40,40,1.478,7.83,1957.509,5,"20","晋能集团",NA
"7571","耀光电厂",40,40,1.444,2.728,682,2,"19","晋能集团",NA
"7572","耀光电厂",40,40,1.334,6.352,1588.095,4,"20","晋能集团",NA
"7573","耀光电厂",40,40,0.883,13.365,3341,9,"19","晋能集团",NA
"7574","耀光电厂",40,40,1.253,12.482,3120,8,"19","晋能集团",NA
"7575","耀光电厂",40,40,2.033,3.975,993.855,3,"18","晋能集团",NA
"7576","耀光电厂",40,40,1.573,3.483,870,2,"20","晋能集团",NA
"7577","耀光电厂",40,40,1.89,9.44,2360.054,7,"18","晋能集团",NA
"7578","耀光电厂",40,40,1.949,9.278,2319,6,"19","晋能集团",NA
"7579","耀光电厂",40,40,0.911,1.942,485.492,2,"18","晋能集团",NA
"7580","耀光电厂",40,40,1.897,17.77,4442.421,12,"19","晋能集团",NA
"7581","耀光电厂",40,40,1.676,13.255,3313.81,9,"18","晋能集团",NA
"7582","耀光电厂",40,40,1.536,5.018,1254.598,3,"20","晋能集团",NA
"7583","耀光电厂",40,40,1.031,1.031,257.703,1,"18","晋能集团",NA
"7584","耀光电厂",40,40,1.987,7.329,1832,5,"19","晋能集团",NA
"7585","耀光电厂",40,40,1.927,7.55,1887.489,6,"18","晋能集团",NA
"7586","耀光电厂",40,40,1.951,11.229,2807,7,"19","晋能集团",NA
"7587","耀光电厂",40,40,0.747,4.723,1180.647,4,"18","晋能集团",NA
"7588","耀光电厂",40,40,1.284,1.284,321,1,"19","晋能集团",NA
"7589","耀光电厂",40,40,1.21,3.937,984,3,"19","晋能集团",NA
"7590","耀光电厂",40,40,1.406,5.343,1335,4,"19","晋能集团",NA
"7591","耀光电厂",40,40,0.9,5.623,1405.74,5,"18","晋能集团",NA
"7592","耀光电厂",40,40,1.191,14.556,3639,10,"19","晋能集团",NA
"7593","耀光电厂",40,40,2.139,11.58,2894.92,8,"18","晋能集团",NA
"7594","耀安光伏",3.4,3.2,0.045,0.151,NA,4,"20","else",2019
"7595","耀安光伏",3.4,3.2,0.031,0.225,776.988,12,"19","else",2019
"7596","耀安光伏",3.4,3.27,0.044,0.246,762.731,6,"20","else",2019
"7597","耀安光伏",3.4,3.2,0.036,0.061,190,2,"20","else",2019
"7598","耀安光伏",3.4,2.5,0.042,0.127,605,9,"19","else",2019
"7599","耀安光伏",3.4,2.5,0.029,0.196,881,11,"19","else",2019
"7600","耀安光伏",3.4,3.24,0.05,0.202,628.874,5,"20","else",2019
"7601","耀安光伏",3.4,3.2,0.046,0.107,334,3,"20","else",2019
"7602","耀安光伏",3.4,1.7,0.025,0.025,147,5,"19","else",2019
"7603","耀安光伏",3.4,1.7,0.026,0.051,301,6,"19","else",2019
"7604","耀安光伏",3.4,2.5,0.03,0.086,439,8,"19","else",2019
"7605","耀安光伏",3.4,3.2,0.025,0.025,78,1,"20","else",2019
"7606","耀安光伏",3.4,2.5,0.004,0.056,319,7,"19","else",2019
"7607","耀安光伏",3.4,2.5,0.04,0.167,765,10,"19","else",2019
"2267","老千山风电场",14.85,14.85,0.194,2.584,1740.286,12,"16","else",NA
"2268","老千山风电场",14.85,14.85,0.401,2.273,1530.946,11,"17","else",NA
"2269","老千山风电场",14.85,14.85,0.139,1.872,1260.78,10,"17","else",NA
"2270","老千山风电场",14.85,14.85,0.206,0.616,414.545,3,"17","else",NA
"2271","老千山风电场",14.85,14.85,0.113,1.554,1046.599,8,"17","else",NA
"2272","老千山风电场",14.85,14.85,0.419,2.693,1813.326,12,"17","else",NA
"2273","老千山风电场",14.85,14.85,0.196,0.409,275.488,2,"17","else",NA
"2274","老千山风电场",14.85,14.85,0.141,1.442,970.707,7,"17","else",NA
"2275","老千山风电场",14.85,14.85,0.213,0.213,143.367,1,"17","else",NA
"2276","老千山风电场",14.85,14.85,0.152,1.301,875.825,6,"17","else",NA
"2277","老千山风电场",14.85,14.85,0.269,0.885,595.69,4,"17","else",NA
"2278","老千山风电场",14.85,14.85,0.264,1.149,773.535,5,"17","else",NA
"7608","老千山风电场",14.85,14.85,0.284,0.284,191.266,1,"18","else",NA
"7609","老千山风电场",14.85,14.85,0.35,0.634,426.762,2,"18","else",NA
"7610","老千山风电场",14.85,14.85,0.116,1.576,1061.065,6,"18","else",NA
"7611","老千山风电场",14.85,14.85,0.279,0.913,614.643,3,"18","else",NA
"7612","老千山风电场",14.85,14.85,0.314,1.226,825.835,4,"18","else",NA
"7613","老千山风电场",14.85,14.85,0.151,1.727,1163.059,7,"18","else",NA
"7614","老千山风电场",14.85,14.85,0.234,1.46,983.136,5,"18","else",NA
"7615","老千山风电场",14.85,14.85,0.25,2.09,1407.52,9,"18","else",NA
"7616","老千山风电场",14.85,14.85,0.113,1.84,1239.33,8,"18","else",NA
"2279","联成风电场",4.95,4.95,0.072,1.014,2048.743,10,"17","else",NA
"2280","联成风电场",4.95,4.95,0.134,1.395,2818.208,12,"16","else",NA
"2281","联成风电场",4.95,4.95,0.11,0.11,222.626,1,"17","else",NA
"2282","联成风电场",4.95,4.95,0.138,0.37,746.465,3,"17","else",NA
"2283","联成风电场",4.95,4.95,0.048,1.063,2146.58,11,"17","else",NA
"2284","联成风电场",4.95,4.95,0.122,0.232,468.687,2,"17","else",NA
"2285","联成风电场",4.95,4.95,0.068,0.713,1439.394,6,"17","else",NA
"2286","联成风电场",4.95,4.95,0.279,1.341,2709.927,12,"17","else",NA
"2287","联成风电场",4.95,4.95,0.151,0.52,1050.909,4,"17","else",NA
"2288","联成风电场",4.95,4.95,0.124,0.644,1301.01,5,"17","else",NA
"2289","联成风电场",4.95,4.95,0.084,0.851,1718.586,8,"17","else",NA
"2290","联成风电场",4.95,4.95,0.054,0.766,1548.283,7,"17","else",NA
"7617","联成风电场",4.95,4.95,0.272,1.782,3600.863,5,"18","else",NA
"7618","联成风电场",4.95,4.95,0.286,2.473,4995.59,9,"18","else",NA
"7619","联成风电场",4.95,4.95,0.399,0.399,805.315,1,"18","else",NA
"7620","联成风电场",4.95,4.95,0.466,0.864,1745.782,2,"18","else",NA
"7621","联成风电场",4.95,4.95,0.317,1.51,3051.428,4,"18","else",NA
"7622","联成风电场",4.95,4.95,0.214,1.996,4032.743,6,"18","else",NA
"7623","联成风电场",4.95,4.95,0.136,2.132,4307.655,7,"18","else",NA
"7624","联成风电场",4.95,4.95,0.054,2.186,4417.16,8,"18","else",NA
"7625","联成风电场",4.95,4.95,0.329,1.194,2411.192,3,"18","else",NA
"7626","联成风电场二期",5,5,0.12,0.12,240,1,"20","else",NA
"7627","联成风电场二期",5,5,0.157,0.277,554,2,"20","else",NA
"7628","聚能光伏",5,5,0.005,0.005,9.733,6,"20","else",NA
"2291","胡丰光伏",3,3,0.027,0.197,656.64,10,"17","上海斯能投资有限公司",NA
"2292","胡丰光伏",3,3,0.006,0.006,21,1,"17","上海斯能投资有限公司",NA
"2293","胡丰光伏",3,3,0.014,0.07,232,6,"17","上海斯能投资有限公司",NA
"2294","胡丰光伏",3,3,0.033,0.266,886.65,12,"17","上海斯能投资有限公司",NA
"2295","胡丰光伏",3,3,0.036,0.233,778.17,11,"17","上海斯能投资有限公司",NA
"2296","胡丰光伏",3,3,0.01,0.016,53.333,2,"17","上海斯能投资有限公司",NA
"2297","胡丰光伏",3,3,0.022,0.092,305.667,7,"17","上海斯能投资有限公司",NA
"2298","胡丰光伏",3,3,NA,NA,0,3,"17","上海斯能投资有限公司",NA
"2299","胡丰光伏",3,3,0.038,0.129,431.333,8,"17","上海斯能投资有限公司",NA
"2300","胡丰光伏",3,3,0.013,0.041,135.333,4,"17","上海斯能投资有限公司",NA
"2301","胡丰光伏",3,3,0.015,0.056,186,5,"17","上海斯能投资有限公司",NA
"7629","胡丰光伏",3,3,0.03,0.03,98.463,1,"18","上海斯能投资有限公司",NA
"7630","胡丰光伏",3,3,0.037,0.066,220.413,2,"18","上海斯能投资有限公司",NA
"7631","胡丰光伏",3,3,0.036,0.228,759.513,6,"18","上海斯能投资有限公司",NA
"7632","胡丰光伏",3,3,0.043,0.11,365.21,3,"18","上海斯能投资有限公司",NA
"7633","胡丰光伏",3,3,0.028,0.256,854.387,7,"18","上海斯能投资有限公司",NA
"7634","胡丰光伏",3,3,0.042,0.151,504.897,4,"18","上海斯能投资有限公司",NA
"7635","胡丰光伏",3,3,0.04,0.192,638.63,5,"18","上海斯能投资有限公司",NA
"7636","胡丰光伏",3,3,0.022,0.278,927.29,8,"18","上海斯能投资有限公司",NA
"7637","胡丰光伏",3,3,0.023,0.302,1005.28,9,"18","上海斯能投资有限公司",NA
"7638","胡丰光伏",3,3,0.027,0.054,182,2,"19","上海斯能投资有限公司",2017
"7639","胡丰光伏",3,3,0.029,0.351,1172,10,"19","上海斯能投资有限公司",2017
"7640","胡丰光伏",3,3,0.031,0.221,738,6,"19","上海斯能投资有限公司",2017
"7641","胡丰光伏",3,3,0.048,0.19,634,5,"19","上海斯能投资有限公司",2017
"7642","胡丰光伏",3,3,0.039,0.142,474,4,"19","上海斯能投资有限公司",2017
"7643","胡丰光伏",3,3,0.028,0.33,1100.14,10,"18","上海斯能投资有限公司",2017
"7644","胡丰光伏",3,3,0.022,0.022,74,1,"20","上海斯能投资有限公司",2017
"7645","胡丰光伏",3,3,0.028,0.379,1265,11,"19","上海斯能投资有限公司",2017
"7646","胡丰光伏",3,3,0.025,0.355,1182.81,11,"18","上海斯能投资有限公司",2017
"7647","胡丰光伏",3,3,0.03,0.252,839,7,"19","上海斯能投资有限公司",2017
"7648","胡丰光伏",3,3,0.012,0.034,114,2,"20","上海斯能投资有限公司",2017
"7649","胡丰光伏",3,3,0.036,0.288,960,8,"19","上海斯能投资有限公司",2017
"7650","胡丰光伏",3,3,0.042,0.168,560.244,5,"20","上海斯能投资有限公司",2017
"7651","胡丰光伏",3,3,0.048,0.126,420.389,4,"20","上海斯能投资有限公司",2017
"7652","胡丰光伏",3,3,0.027,0.027,91,1,"19","上海斯能投资有限公司",2017
"7653","胡丰光伏",3,3,0.034,0.322,1075,9,"19","上海斯能投资有限公司",2017
"7654","胡丰光伏",3,3,0.044,0.078,260,3,"20","上海斯能投资有限公司",2017
"7655","胡丰光伏",3,3,0.033,0.411,1370.9,12,"19","上海斯能投资有限公司",2017
"7656","胡丰光伏",3,3,0.048,0.103,343,3,"19","上海斯能投资有限公司",2017
"7657","胡丰光伏",3,3,0.024,0.379,1263.317,12,"18","上海斯能投资有限公司",2017
"7658","胡丰光伏",3,3,0.036,0.204,679.689,6,"20","上海斯能投资有限公司",2017
"2303","能新光伏",5,5,0.006,0.006,12.636,10,"17","中国节能环保集团有限公司",NA
"2304","能新光伏",5,5,0.053,0.09,179.4,12,"17","中国节能环保集团有限公司",NA
"2305","能新光伏",5,5,0.031,0.037,73.746,11,"17","中国节能环保集团有限公司",NA
"7659","能新光伏",5,5,0.066,0.295,589.298,5,"18","中国节能环保集团有限公司",NA
"7660","能新光伏",5,5,0.048,0.048,96.81,1,"18","中国节能环保集团有限公司",NA
"7661","能新光伏",5,5,0.055,0.104,207.026,2,"18","中国节能环保集团有限公司",NA
"7662","能新光伏",5,5,0.062,0.165,330.436,3,"18","中国节能环保集团有限公司",NA
"7663","能新光伏",5,5,0.063,0.228,456.962,4,"18","中国节能环保集团有限公司",NA
"7664","能新光伏",5,5,0.063,0.524,1047.87,9,"18","中国节能环保集团有限公司",NA
"7665","能新光伏",5,5,0.056,0.418,835.276,7,"18","中国节能环保集团有限公司",NA
"7666","能新光伏",5,5,0.067,0.362,723.208,6,"18","中国节能环保集团有限公司",NA
"7667","能新光伏",5,5,0.043,0.461,921.97,8,"18","中国节能环保集团有限公司",NA
"7668","能新光伏",5,5,0.028,0.077,153,2,"20","中国节能环保集团有限公司",2017
